asset,strategy,interval,score_th,trail,tp,hold,rule_name,IS_n,IS_win%,IS_mean%,IS_MDD%,IS_Sharpe,IS_PF,OOS_n,OOS_win%,OOS_mean%,OOS_MDD%,OOS_Sharpe,OOS_PF,Sharpe_decay
us,trend_pullback,1d,70,0.1,0.5,252,trail10_TP50_hold252,12258,43.0,2.97,-100.0,8.55,1.61,6805,48.9,6.38,-100.0,17.35,2.47,1.029
us,trend_pullback,1d,70,0.1,,252,trail10_TPoff_hold252,12258,43.0,2.99,-100.0,8.12,1.61,6805,48.9,7.3,-100.0,15.91,2.68,0.959
us,trend_pullback,1d,70,0.15,0.2,252,trail15_TP20_hold252,12258,47.0,4.24,-100.0,12.36,1.68,6805,51.4,6.03,-100.0,18.84,2.09,0.524
us,trend_pullback,1d,70,0.15,0.25,252,trail15_TP25_hold252,12258,45.7,4.8,-100.0,12.95,1.76,6805,49.9,6.7,-100.0,19.22,2.2,0.484
us,trend_pullback,1d,70,0.15,0.3,252,trail15_TP30_hold252,12258,45.5,5.37,-100.0,13.55,1.85,6805,49.6,7.48,-100.0,19.79,2.33,0.461
us,trend_pullback,1d,70,0.15,0.4,252,trail15_TP40_hold252,12258,45.3,6.04,-100.0,13.84,1.96,6805,49.5,8.6,-100.0,20.23,2.53,0.462
us,trend_pullback,1d,70,0.15,0.5,252,trail15_TP50_hold252,12258,45.3,6.5,-100.0,13.95,2.03,6805,49.5,9.3,-100.0,20.15,2.65,0.444
us,trend_pullback,1d,70,0.15,,252,trail15_TPoff_hold252,12258,45.3,7.42,-100.0,13.05,2.18,6805,49.5,11.98,-100.0,17.62,3.13,0.35
us,trend_pullback,1d,70,0.2,0.2,252,trail20_TP20_hold252,12258,58.5,6.28,-100.0,16.66,1.91,6805,59.7,7.22,-100.0,20.69,2.14,0.242
us,trend_pullback,1d,70,0.2,0.25,252,trail20_TP25_hold252,12258,53.3,7.39,-100.0,17.86,2.03,6805,54.7,8.23,-100.0,21.43,2.25,0.2
us,trend_pullback,1d,70,0.2,0.3,252,trail20_TP30_hold252,12258,51.1,8.42,-100.0,18.82,2.17,6805,52.2,9.29,-100.0,22.08,2.39,0.173
us,trend_pullback,1d,70,0.2,0.4,252,trail20_TP40_hold252,12258,50.4,9.75,,19.4,2.35,6805,51.5,10.93,-100.0,22.79,2.62,0.175
us,trend_pullback,1d,70,0.2,0.5,252,trail20_TP50_hold252,12258,50.4,10.93,,19.87,2.51,6805,51.4,12.24,-100.0,23.15,2.82,0.165
us,trend_pullback,1d,70,0.2,,252,trail20_TPoff_hold252,12258,50.4,14.25,,16.8,2.97,6805,51.4,19.26,,20.05,3.86,0.193
us,trend_pullback,1d,70,0.25,0.2,252,trail25_TP20_hold252,12258,66.0,7.59,-100.0,18.89,2.05,6805,66.2,8.29,-100.0,22.48,2.24,0.19
us,trend_pullback,1d,70,0.25,0.25,252,trail25_TP25_hold252,12258,61.4,8.91,-100.0,20.08,2.15,6805,61.9,9.57,-100.0,23.46,2.34,0.168
us,trend_pullback,1d,70,0.25,0.3,252,trail25_TP30_hold252,12258,58.1,10.19,,21.2,2.28,6805,58.4,10.83,-100.0,24.21,2.47,0.142
us,trend_pullback,1d,70,0.25,0.4,252,trail25_TP40_hold252,12258,54.2,11.84,,21.77,2.46,6805,54.7,13.02,-100.0,25.33,2.73,0.164
us,trend_pullback,1d,70,0.25,0.5,252,trail25_TP50_hold252,12258,54.0,13.31,,22.24,2.64,6805,54.2,14.81,-100.0,25.85,2.97,0.162
us,trend_pullback,1d,70,0.25,,252,trail25_TPoff_hold252,12258,54.0,18.85,,18.31,3.32,6805,54.2,28.46,,21.44,4.78,0.171
us,trend_pullback,1d,70,0.3,0.2,252,trail30_TP20_hold252,12258,70.8,8.75,-100.0,20.28,2.2,6805,70.5,9.1,-100.0,23.78,2.34,0.173
us,trend_pullback,1d,70,0.3,0.25,252,trail30_TP25_hold252,12258,66.9,10.25,,21.62,2.3,6805,67.0,10.62,-100.0,25.01,2.45,0.157
us,trend_pullback,1d,70,0.3,0.3,252,trail30_TP30_hold252,12258,64.3,11.76,,22.97,2.44,6805,64.2,12.12,-100.0,25.97,2.58,0.131
us,trend_pullback,1d,70,0.3,0.4,252,trail30_TP40_hold252,12258,59.4,13.69,,23.66,2.59,6805,60.1,14.7,-100.0,27.35,2.83,0.156
us,trend_pullback,1d,70,0.3,0.5,252,trail30_TP50_hold252,12258,57.5,15.4,,24.24,2.78,6805,58.1,16.85,,28.06,3.08,0.158
us,trend_pullback,1d,70,0.3,,252,trail30_TPoff_hold252,12258,57.3,20.82,,19.74,3.4,6805,57.6,33.56,,22.57,5.12,0.143
kr,trend_chase,1d,60,0.1,0.2,60,trail10_TP20_hold60,2772,42.6,1.66,-99.7,3.07,1.35,1221,44.9,2.77,-89.6,4.72,1.61,0.537
kr,trend_chase,1d,60,0.1,0.25,60,trail10_TP25_hold60,2772,42.6,1.68,-99.8,3.01,1.35,1221,44.7,2.93,-93.3,4.7,1.64,0.561
kr,trend_chase,1d,60,0.1,0.3,60,trail10_TP30_hold60,2772,42.6,1.85,-99.5,3.16,1.39,1221,44.6,3.0,-93.0,4.62,1.66,0.462
kr,trend_chase,1d,60,0.1,0.4,60,trail10_TP40_hold60,2772,42.6,1.87,-99.8,3.06,1.4,1221,44.6,3.33,-94.4,4.7,1.73,0.536
kr,trend_chase,1d,60,0.1,0.5,60,trail10_TP50_hold60,2772,42.6,1.84,-99.9,2.95,1.39,1221,44.6,3.36,-96.0,4.56,1.74,0.546
kr,trend_chase,1d,60,0.1,,60,trail10_TPoff_hold60,2772,42.6,2.05,-99.9,2.96,1.43,1221,44.6,3.11,-96.1,4.22,1.68,0.426
kr,trend_chase,1d,60,0.15,0.2,60,trail15_TP20_hold60,2772,46.1,2.19,-99.6,3.67,1.4,1221,48.3,3.34,-86.7,5.13,1.63,0.398
kr,trend_chase,1d,60,0.15,0.25,60,trail15_TP25_hold60,2772,45.8,2.26,-99.6,3.62,1.41,1221,47.3,3.68,-88.4,5.27,1.69,0.456
kr,trend_chase,1d,60,0.15,0.3,60,trail15_TP30_hold60,2772,45.8,2.38,-99.7,3.65,1.43,1221,47.3,3.8,-90.3,5.17,1.71,0.416
kr,trend_chase,1d,60,0.15,0.4,60,trail15_TP40_hold60,2772,45.7,2.43,-99.7,3.52,1.44,1221,47.1,4.19,-91.3,5.2,1.79,0.477
kr,trend_chase,1d,60,0.15,0.5,60,trail15_TP50_hold60,2772,45.7,2.52,-99.7,3.5,1.46,1221,47.1,4.19,-91.3,4.98,1.78,0.423
kr,trend_chase,1d,60,0.15,,60,trail15_TPoff_hold60,2772,45.7,2.57,-99.7,3.3,1.47,1221,47.1,3.69,-91.9,4.46,1.69,0.352
kr,trend_chase,1d,60,0.2,0.2,60,trail20_TP20_hold60,2772,50.4,2.57,-99.7,4.15,1.46,1221,54.8,4.42,-89.3,6.56,1.85,0.581
kr,trend_chase,1d,60,0.2,0.25,60,trail20_TP25_hold60,2772,48.6,2.59,-99.7,3.98,1.45,1221,53.0,4.84,-91.3,6.66,1.92,0.673
kr,trend_chase,1d,60,0.2,0.3,60,trail20_TP30_hold60,2772,48.1,2.72,-99.8,4.0,1.48,1221,52.0,5.04,-91.1,6.55,1.95,0.637
kr,trend_chase,1d,60,0.2,0.4,60,trail20_TP40_hold60,2772,47.9,2.74,-99.8,3.82,1.48,1221,51.4,5.37,-93.1,6.36,2.01,0.665
kr,trend_chase,1d,60,0.2,0.5,60,trail20_TP50_hold60,2772,47.9,2.88,-99.7,3.83,1.5,1221,51.4,5.39,-93.1,6.1,2.02,0.593
kr,trend_chase,1d,60,0.2,,60,trail20_TPoff_hold60,2772,47.9,2.96,-99.7,3.57,1.52,1221,51.4,4.73,-93.1,5.42,1.89,0.518
kr,trend_chase,1d,60,0.25,0.2,60,trail25_TP20_hold60,2772,51.8,2.78,-99.7,4.43,1.5,1221,57.1,5.03,-89.7,7.48,2.04,0.688
kr,trend_chase,1d,60,0.25,0.25,60,trail25_TP25_hold60,2772,50.5,2.81,-99.7,4.27,1.5,1221,56.3,5.63,-91.6,7.73,2.15,0.81
kr,trend_chase,1d,60,0.25,0.3,60,trail25_TP30_hold60,2772,49.7,2.91,-99.9,4.23,1.51,1221,55.3,5.95,-91.8,7.68,2.2,0.816
kr,trend_chase,1d,60,0.25,0.4,60,trail25_TP40_hold60,2772,49.2,2.97,-99.9,4.07,1.52,1221,54.1,6.31,-90.0,7.38,2.26,0.813
kr,trend_chase,1d,60,0.25,0.5,60,trail25_TP50_hold60,2772,49.1,3.11,-99.8,4.07,1.55,1221,53.9,6.51,-90.0,7.2,2.3,0.769
kr,trend_chase,1d,60,0.25,,60,trail25_TPoff_hold60,2772,49.1,3.16,-99.8,3.75,1.55,1221,53.9,6.08,-90.0,6.49,2.21,0.731
kr,trend_chase,1d,60,0.3,0.2,60,trail30_TP20_hold60,2772,51.9,2.85,-99.5,4.53,1.52,1221,57.6,5.17,-89.8,7.69,2.09,0.698
kr,trend_chase,1d,60,0.3,0.25,60,trail30_TP25_hold60,2772,50.8,2.86,-99.5,4.34,1.51,1221,56.8,5.79,-91.7,7.95,2.21,0.832
kr,trend_chase,1d,60,0.3,0.3,60,trail30_TP30_hold60,2772,50.0,2.98,-99.8,4.32,1.53,1221,55.9,6.12,-91.6,7.9,2.27,0.829
kr,trend_chase,1d,60,0.3,0.4,60,trail30_TP40_hold60,2772,49.5,3.05,-99.8,4.16,1.54,1221,55.2,6.59,-90.4,7.68,2.35,0.846
kr,trend_chase,1d,60,0.3,0.5,60,trail30_TP50_hold60,2772,49.4,3.22,-99.7,4.18,1.57,1221,55.0,6.8,-90.4,7.5,2.39,0.794
kr,trend_chase,1d,60,0.3,,60,trail30_TPoff_hold60,2772,49.3,3.2,-99.7,3.81,1.56,1221,55.0,7.12,-90.4,5.6,2.45,0.47
kr,trend_chase,1d,60,0.1,0.2,120,trail10_TP20_hold120,2772,42.5,1.92,-99.7,3.35,1.39,1221,45.2,3.3,-90.9,5.32,1.71,0.588
kr,trend_chase,1d,60,0.1,0.25,120,trail10_TP25_hold120,2772,42.5,2.03,-99.7,3.38,1.41,1221,45.0,3.45,-95.1,5.22,1.74,0.544
kr,trend_chase,1d,60,0.1,0.3,120,trail10_TP30_hold120,2772,42.5,2.26,-99.6,3.57,1.46,1221,44.8,3.52,-95.4,5.08,1.76,0.423
kr,trend_chase,1d,60,0.1,0.4,120,trail10_TP40_hold120,2772,42.5,2.42,-99.6,3.59,1.49,1221,44.8,3.99,-96.0,5.22,1.86,0.454
kr,trend_chase,1d,60,0.1,0.5,120,trail10_TP50_hold120,2772,42.5,2.47,-99.6,3.53,1.5,1221,44.8,4.21,-97.2,5.16,1.9,0.462
kr,trend_chase,1d,60,0.1,,120,trail10_TPoff_hold120,2772,42.5,2.75,-99.7,3.5,1.56,1221,44.8,3.75,-97.2,4.71,1.81,0.346
kr,trend_chase,1d,60,0.15,0.2,120,trail15_TP20_hold120,2772,43.8,2.63,-99.8,3.96,1.42,1221,50.0,4.8,-91.0,6.75,1.85,0.705
kr,trend_chase,1d,60,0.15,0.25,120,trail15_TP25_hold120,2772,43.4,2.98,-99.9,4.21,1.47,1221,48.7,5.18,-94.7,6.75,1.92,0.603
kr,trend_chase,1d,60,0.15,0.3,120,trail15_TP30_hold120,2772,43.4,3.23,-99.9,4.3,1.51,1221,48.4,5.45,-94.4,6.65,1.96,0.547
kr,trend_chase,1d,60,0.15,0.4,120,trail15_TP40_hold120,2772,43.3,3.51,-99.9,4.33,1.56,1221,48.2,6.42,-93.5,6.92,2.13,0.598
kr,trend_chase,1d,60,0.15,0.5,120,trail15_TP50_hold120,2772,43.3,3.78,-99.9,4.38,1.6,1221,48.2,6.76,-94.2,6.76,2.19,0.543
kr,trend_chase,1d,60,0.15,,120,trail15_TPoff_hold120,2772,43.3,4.1,-99.9,4.13,1.65,1221,48.2,6.48,-94.2,5.96,2.14,0.443
kr,trend_chase,1d,60,0.2,0.2,120,trail20_TP20_hold120,2772,51.7,3.27,-99.9,4.55,1.47,1221,61.2,6.84,-96.5,9.13,2.23,1.007
kr,trend_chase,1d,60,0.2,0.25,120,trail20_TP25_hold120,2772,48.0,3.7,-99.9,4.78,1.52,1221,57.2,7.54,-98.1,9.18,2.31,0.921
kr,trend_chase,1d,60,0.2,0.3,120,trail20_TP30_hold120,2772,46.8,4.0,-99.9,4.87,1.56,1221,55.0,8.01,-98.0,9.04,2.38,0.856
kr,trend_chase,1d,60,0.2,0.4,120,trail20_TP40_hold120,2772,46.5,4.34,-100.0,4.85,1.61,1221,53.9,9.02,-97.7,8.95,2.55,0.845
kr,trend_chase,1d,60,0.2,0.5,120,trail20_TP50_hold120,2772,46.5,4.75,-100.0,4.95,1.67,1221,53.9,9.72,-97.9,8.84,2.67,0.786
kr,trend_chase,1d,60,0.2,,120,trail20_TPoff_hold120,2772,46.5,5.45,-100.0,4.62,1.76,1221,53.9,9.45,-97.9,7.2,2.62,0.558
kr,trend_chase,1d,60,0.25,0.2,120,trail25_TP20_hold120,2772,55.2,3.6,-99.8,4.81,1.5,1221,66.0,8.06,-96.7,10.66,2.55,1.216
kr,trend_chase,1d,60,0.25,0.25,120,trail25_TP25_hold120,2772,52.2,4.11,-99.9,5.1,1.56,1221,63.7,9.18,-98.0,10.99,2.7,1.155
kr,trend_chase,1d,60,0.25,0.3,120,trail25_TP30_hold120,2772,50.2,4.44,-99.9,5.18,1.59,1221,61.7,10.2,-97.9,11.12,2.84,1.147
kr,trend_chase,1d,60,0.25,0.4,120,trail25_TP40_hold120,2772,48.3,4.86,-99.9,5.18,1.64,1221,59.6,11.61,-97.6,11.03,3.06,1.129
kr,trend_chase,1d,60,0.25,0.5,120,trail25_TP50_hold120,2772,48.2,5.24,-99.9,5.22,1.69,1221,59.5,12.78,-97.9,11.01,3.27,1.109
kr,trend_chase,1d,60,0.25,,120,trail25_TPoff_hold120,2772,48.1,5.97,-99.9,4.89,1.79,1221,59.5,13.14,-97.2,9.04,3.33,0.849
kr,trend_chase,1d,60,0.3,0.2,120,trail30_TP20_hold120,2772,56.1,3.71,-99.9,4.88,1.52,1221,67.8,8.51,-97.4,11.21,2.7,1.297
kr,trend_chase,1d,60,0.3,0.25,120,trail30_TP25_hold120,2772,53.5,4.19,-99.9,5.12,1.57,1221,66.0,9.75,-98.4,11.63,2.88,1.271
kr,trend_chase,1d,60,0.3,0.3,120,trail30_TP30_hold120,2772,51.9,4.55,-99.9,5.22,1.6,1221,64.6,10.91,-98.5,11.83,3.04,1.266
kr,trend_chase,1d,60,0.3,0.4,120,trail30_TP40_hold120,2772,50.1,5.04,-99.9,5.27,1.65,1221,63.0,12.59,-98.3,11.87,3.3,1.252
kr,trend_chase,1d,60,0.3,0.5,120,trail30_TP50_hold120,2772,49.5,5.45,-99.9,5.33,1.71,1221,62.7,13.92,-98.5,11.86,3.54,1.225
kr,trend_chase,1d,60,0.3,,120,trail30_TPoff_hold120,2772,49.4,6.12,-100.0,4.93,1.79,1221,62.7,16.74,-97.9,7.95,4.05,0.613
kr,trend_chase,1d,60,0.1,0.2,252,trail10_TP20_hold252,2772,42.8,1.93,-100.0,3.17,1.38,1221,46.4,4.14,-90.1,6.86,2.0,1.164
kr,trend_chase,1d,60,0.1,0.25,252,trail10_TP25_hold252,2772,42.8,2.04,-100.0,3.22,1.4,1221,46.2,4.31,-93.1,6.66,2.04,1.068
kr,trend_chase,1d,60,0.1,0.3,252,trail10_TP30_hold252,2772,42.8,2.3,-100.0,3.44,1.45,1221,45.9,4.4,-93.5,6.45,2.06,0.875
kr,trend_chase,1d,60,0.1,0.4,252,trail10_TP40_hold252,2772,42.8,2.4,-100.0,3.4,1.47,1221,45.9,4.85,-94.5,6.43,2.17,0.891
kr,trend_chase,1d,60,0.1,0.5,252,trail10_TP50_hold252,2772,42.8,2.41,-100.0,3.31,1.47,1221,45.9,5.12,-96.1,6.31,2.24,0.906
kr,trend_chase,1d,60,0.1,,252,trail10_TPoff_hold252,2772,42.8,2.68,-100.0,3.27,1.52,1221,45.9,4.94,-96.1,5.75,2.19,0.758
kr,trend_chase,1d,60,0.15,0.2,252,trail15_TP20_hold252,2772,42.6,2.78,-100.0,3.91,1.41,1221,51.0,6.06,-95.2,8.57,2.15,1.192
kr,trend_chase,1d,60,0.15,0.25,252,trail15_TP25_hold252,2772,42.0,3.18,-100.0,4.18,1.47,1221,49.7,6.63,-97.4,8.55,2.26,1.045
kr,trend_chase,1d,60,0.15,0.3,252,trail15_TP30_hold252,2772,41.9,3.55,-100.0,4.39,1.52,1221,49.4,7.21,-97.2,8.56,2.37,0.95
kr,trend_chase,1d,60,0.15,0.4,252,trail15_TP40_hold252,2772,41.9,3.7,-100.0,4.24,1.55,1221,49.2,8.36,-97.0,8.65,2.58,1.04
kr,trend_chase,1d,60,0.15,0.5,252,trail15_TP50_hold252,2772,41.8,3.92,-100.0,4.24,1.58,1221,49.2,8.88,-97.3,8.42,2.68,0.986
kr,trend_chase,1d,60,0.15,,252,trail15_TPoff_hold252,2772,41.8,4.06,-100.0,3.85,1.6,1221,49.2,9.27,-97.3,7.26,2.75,0.886
kr,trend_chase,1d,60,0.2,0.2,252,trail20_TP20_hold252,2772,51.0,3.57,-100.0,4.52,1.45,1221,64.5,9.17,-98.7,12.13,2.76,1.684
kr,trend_chase,1d,60,0.2,0.25,252,trail20_TP25_hold252,2772,45.7,4.1,-100.0,4.81,1.5,1221,59.5,10.42,-99.4,12.33,2.91,1.563
kr,trend_chase,1d,60,0.2,0.3,252,trail20_TP30_hold252,2772,44.0,4.61,-100.0,5.05,1.56,1221,56.8,11.52,-99.4,12.32,3.09,1.44
kr,trend_chase,1d,60,0.2,0.4,252,trail20_TP40_hold252,2772,43.7,4.93,-100.0,4.93,1.6,1221,55.6,13.23,-99.4,12.16,3.39,1.467
kr,trend_chase,1d,60,0.2,0.5,252,trail20_TP50_hold252,2772,43.6,5.25,-100.0,4.9,1.64,1221,55.6,14.55,-99.5,11.95,3.63,1.439
kr,trend_chase,1d,60,0.2,,252,trail20_TPoff_hold252,2772,43.6,5.58,-100.0,4.17,1.68,1221,55.6,16.61,-99.5,9.69,4.0,1.324
kr,trend_chase,1d,60,0.25,0.2,252,trail25_TP20_hold252,2772,55.7,3.65,-100.0,4.3,1.41,1221,72.2,11.23,-98.5,14.81,3.38,2.444
kr,trend_chase,1d,60,0.25,0.25,252,trail25_TP25_hold252,2772,51.1,4.27,-100.0,4.64,1.46,1221,69.4,13.2,-98.7,15.47,3.64,2.334
kr,trend_chase,1d,60,0.25,0.3,252,trail25_TP30_hold252,2772,47.0,4.78,-100.0,4.84,1.5,1221,66.8,15.24,-98.9,15.9,3.95,2.285
kr,trend_chase,1d,60,0.25,0.4,252,trail25_TP40_hold252,2772,43.1,5.19,-100.0,4.76,1.54,1221,63.3,18.13,-98.9,15.88,4.43,2.336
kr,trend_chase,1d,60,0.25,0.5,252,trail25_TP50_hold252,2772,42.9,5.55,-100.0,4.73,1.58,1221,63.0,20.76,-99.1,15.87,4.92,2.355
kr,trend_chase,1d,60,0.25,,252,trail25_TPoff_hold252,2772,42.8,6.72,-100.0,4.27,1.7,1221,63.0,29.37,-97.6,11.21,6.55,1.625
kr,trend_chase,1d,60,0.3,0.2,252,trail30_TP20_hold252,2772,58.1,3.51,-100.0,3.94,1.37,1221,75.5,12.21,-98.7,15.99,3.71,3.058
kr,trend_chase,1d,60,0.3,0.25,252,trail30_TP25_hold252,2772,54.1,4.15,-100.0,4.3,1.42,1221,73.1,14.34,-98.8,16.72,3.99,2.888
kr,trend_chase,1d,60,0.3,0.3,252,trail30_TP30_hold252,2772,50.6,4.73,-100.0,4.55,1.46,1221,71.3,16.72,-99.1,17.32,4.36,2.807
kr,trend_chase,1d,60,0.3,0.4,252,trail30_TP40_hold252,2772,45.3,5.16,-100.0,4.48,1.48,1221,68.2,20.25,-99.1,17.59,4.9,2.926
kr,trend_chase,1d,60,0.3,0.5,252,trail30_TP50_hold252,2772,43.5,5.57,-100.0,4.5,1.52,1221,67.3,23.45,-99.3,17.69,5.5,2.931
kr,trend_chase,1d,60,0.3,,252,trail30_TPoff_hold252,2772,43.3,6.86,-100.0,3.91,1.64,1221,67.3,43.01,-98.1,8.09,9.26,1.069
us,trend_chase,1d,60,0.1,0.2,60,trail10_TP20_hold60,1297,47.4,2.06,-90.3,2.87,1.5,883,55.0,3.72,-69.0,6.02,2.03,1.098
us,trend_chase,1d,60,0.1,0.25,60,trail10_TP25_hold60,1297,47.4,2.1,-91.7,2.82,1.51,883,54.9,3.78,-71.9,5.86,2.05,1.078
us,trend_chase,1d,60,0.1,0.3,60,trail10_TP30_hold60,1297,47.4,2.22,-92.0,2.88,1.54,883,54.9,4.06,-71.9,5.97,2.13,1.073
us,trend_chase,1d,60,0.1,0.4,60,trail10_TP40_hold60,1297,47.4,2.41,-92.2,2.99,1.59,883,54.9,4.28,-71.9,5.98,2.19,1.0
us,trend_chase,1d,60,0.1,0.5,60,trail10_TP50_hold60,1297,47.4,2.31,-92.4,2.88,1.56,883,54.9,4.42,-71.9,5.99,2.23,1.08
us,trend_chase,1d,60,0.1,,60,trail10_TPoff_hold60,1297,47.4,2.31,-92.4,2.85,1.56,883,54.9,4.59,-71.9,5.84,2.27,1.049
us,trend_chase,1d,60,0.15,0.2,60,trail15_TP20_hold60,1297,53.3,2.54,-90.5,3.2,1.53,883,58.1,4.29,-70.6,6.34,2.04,0.981
us,trend_chase,1d,60,0.15,0.25,60,trail15_TP25_hold60,1297,53.2,2.79,-90.0,3.32,1.58,883,57.5,4.44,-73.6,6.24,2.07,0.88
us,trend_chase,1d,60,0.15,0.3,60,trail15_TP30_hold60,1297,53.2,2.93,-89.4,3.38,1.62,883,57.5,4.85,-73.6,6.44,2.17,0.905
us,trend_chase,1d,60,0.15,0.4,60,trail15_TP40_hold60,1297,53.2,3.16,-91.0,3.4,1.66,883,57.5,5.12,-73.6,6.41,2.24,0.885
us,trend_chase,1d,60,0.15,0.5,60,trail15_TP50_hold60,1297,53.2,3.1,-92.4,3.24,1.65,883,57.5,5.29,-73.6,6.41,2.28,0.978
us,trend_chase,1d,60,0.15,,60,trail15_TPoff_hold60,1297,53.2,3.01,-92.4,3.11,1.63,883,57.5,5.41,-73.6,6.25,2.31,1.01
us,trend_chase,1d,60,0.2,0.2,60,trail20_TP20_hold60,1297,57.4,2.94,-89.9,3.55,1.61,883,61.9,4.54,-86.2,6.38,2.05,0.797
us,trend_chase,1d,60,0.2,0.25,60,trail20_TP25_hold60,1297,56.7,3.2,-91.0,3.66,1.66,883,60.4,4.6,-86.2,6.14,2.04,0.678
us,trend_chase,1d,60,0.2,0.3,60,trail20_TP30_hold60,1297,56.7,3.36,-91.5,3.71,1.69,883,60.4,5.07,-86.2,6.38,2.14,0.72
us,trend_chase,1d,60,0.2,0.4,60,trail20_TP40_hold60,1297,56.6,3.57,-93.0,3.7,1.73,883,60.4,5.4,-86.2,6.41,2.22,0.732
us,trend_chase,1d,60,0.2,0.5,60,trail20_TP50_hold60,1297,56.6,3.62,-92.9,3.61,1.74,883,60.4,5.64,-86.2,6.45,2.27,0.787
us,trend_chase,1d,60,0.2,,60,trail20_TPoff_hold60,1297,56.6,3.47,-94.1,3.45,1.71,883,60.4,5.77,-86.2,6.3,2.3,0.826
us,trend_chase,1d,60,0.25,0.2,60,trail25_TP20_hold60,1297,58.2,2.97,-90.0,3.5,1.61,883,62.3,4.55,-87.6,6.27,2.04,0.791
us,trend_chase,1d,60,0.25,0.25,60,trail25_TP25_hold60,1297,57.7,3.21,-91.7,3.59,1.65,883,61.2,4.64,-87.6,6.07,2.03,0.691
us,trend_chase,1d,60,0.25,0.3,60,trail25_TP30_hold60,1297,57.4,3.41,-91.3,3.69,1.69,883,61.0,5.11,-87.6,6.32,2.13,0.713
us,trend_chase,1d,60,0.25,0.4,60,trail25_TP40_hold60,1297,57.1,3.62,-93.7,3.67,1.73,883,60.6,5.41,-87.6,6.32,2.2,0.722
us,trend_chase,1d,60,0.25,0.5,60,trail25_TP50_hold60,1297,57.1,3.72,-93.6,3.62,1.75,883,60.6,5.65,-87.6,6.37,2.25,0.76
us,trend_chase,1d,60,0.25,,60,trail25_TPoff_hold60,1297,57.1,3.67,-91.4,3.47,1.74,883,60.6,5.81,-87.6,6.22,2.28,0.793
us,trend_chase,1d,60,0.3,0.2,60,trail30_TP20_hold60,1297,58.4,3.0,-91.8,3.49,1.61,883,63.1,4.73,-85.7,6.5,2.11,0.862
us,trend_chase,1d,60,0.3,0.25,60,trail30_TP25_hold60,1297,57.8,3.23,-93.3,3.57,1.65,883,61.9,4.8,-85.7,6.24,2.09,0.748
us,trend_chase,1d,60,0.3,0.3,60,trail30_TP30_hold60,1297,57.6,3.41,-93.9,3.64,1.68,883,61.8,5.27,-87.0,6.49,2.19,0.783
us,trend_chase,1d,60,0.3,0.4,60,trail30_TP40_hold60,1297,57.2,3.61,-94.1,3.62,1.72,883,61.4,5.54,-87.0,6.43,2.24,0.776
us,trend_chase,1d,60,0.3,0.5,60,trail30_TP50_hold60,1297,57.2,3.72,-94.1,3.58,1.74,883,61.4,5.78,-87.0,6.48,2.29,0.81
us,trend_chase,1d,60,0.3,,60,trail30_TPoff_hold60,1297,57.2,3.61,-94.1,3.39,1.72,883,61.4,5.93,-87.0,6.33,2.33,0.867
us,trend_chase,1d,60,0.1,0.2,120,trail10_TP20_hold120,1297,45.4,2.42,-91.3,3.06,1.56,883,52.3,4.48,-71.0,6.62,2.19,1.163
us,trend_chase,1d,60,0.1,0.25,120,trail10_TP25_hold120,1297,45.3,2.44,-92.2,2.96,1.56,883,52.0,4.6,-71.6,6.42,2.22,1.169
us,trend_chase,1d,60,0.1,0.3,120,trail10_TP30_hold120,1297,45.2,2.67,-94.3,3.06,1.61,883,52.0,4.92,-68.9,6.46,2.3,1.111
us,trend_chase,1d,60,0.1,0.4,120,trail10_TP40_hold120,1297,45.2,2.98,-94.4,3.21,1.68,883,52.0,5.43,-71.1,6.51,2.44,1.028
us,trend_chase,1d,60,0.1,0.5,120,trail10_TP50_hold120,1297,45.2,2.88,-94.9,3.08,1.66,883,52.0,5.72,-71.5,6.49,2.51,1.107
us,trend_chase,1d,60,0.1,,120,trail10_TPoff_hold120,1297,45.2,2.85,-94.9,2.99,1.65,883,52.0,6.36,-71.5,5.59,2.69,0.87
us,trend_chase,1d,60,0.15,0.2,120,trail15_TP20_hold120,1297,48.9,3.41,-92.5,3.7,1.62,883,53.0,4.9,-78.9,6.35,1.99,0.716
us,trend_chase,1d,60,0.15,0.25,120,trail15_TP25_hold120,1297,48.3,3.84,-92.5,3.86,1.69,883,51.8,5.31,-82.1,6.35,2.07,0.645
us,trend_chase,1d,60,0.15,0.3,120,trail15_TP30_hold120,1297,48.3,4.11,-94.6,3.93,1.74,883,51.5,5.88,-82.8,6.54,2.18,0.664
us,trend_chase,1d,60,0.15,0.4,120,trail15_TP40_hold120,1297,48.2,4.52,-97.4,3.99,1.81,883,51.4,6.59,-82.2,6.65,2.32,0.667
us,trend_chase,1d,60,0.15,0.5,120,trail15_TP50_hold120,1297,48.2,4.47,-98.7,3.8,1.8,883,51.4,6.97,-85.7,6.66,2.39,0.753
us,trend_chase,1d,60,0.15,,120,trail15_TPoff_hold120,1297,48.2,4.44,-99.0,3.65,1.8,883,51.3,7.96,-87.6,5.97,2.59,0.636
us,trend_chase,1d,60,0.2,0.2,120,trail20_TP20_hold120,1297,57.1,4.11,-95.0,4.14,1.67,883,59.3,5.26,-87.6,6.24,1.92,0.507
us,trend_chase,1d,60,0.2,0.25,120,trail20_TP25_hold120,1297,54.1,4.59,-94.4,4.28,1.74,883,56.1,5.66,-91.0,6.18,1.96,0.444
