asset,strategy,interval,score_th,rule,n,win%,mean%,median%,held,total%,MDD%,Sharpe_ann,PF,_max_hold,_trailing_pct,_take_profit_pct,_cut_1bar_neg,_cut_short_thr,_cut_short_at
kr,trend_chase,1w,85,hold_52w_trail20_TP30,29,75.9,18.19,30.08,32.6,4937.7,-56.7,1.49,4.93,52,0.2,0.3,False,-999,2
kr,trend_chase,1w,85,hold_26w_trail15,29,65.5,18.04,8.99,20.1,3389.7,-55.1,1.09,5.03,26,0.15,0.0,False,-999,2
kr,trend_chase,1w,85,hold_52w_trail15,29,62.1,22.14,8.99,33.4,6729.6,-67.3,1.23,4.99,52,0.15,0.0,False,-999,2
kr,trend_chase,1w,85,hold_26w_trail20_TP25,29,75.9,11.9,14.58,18.9,1377.3,-46.5,1.27,4.04,26,0.2,0.25,False,-999,2
kr,trend_chase,1w,90,hold_52w_trail20_TP30,21,81.0,22.16,30.49,30.1,4328.1,-25.1,1.75,11.38,52,0.2,0.3,False,-999,2
kr,trend_chase,1w,90,hold_26w_trail15,21,61.9,22.39,8.61,17.9,2708.5,-17.8,1.09,7.3,26,0.15,0.0,False,-999,2
kr,trend_chase,1w,90,hold_52w_trail15,21,61.9,26.7,8.61,26.8,5177.3,-25.1,1.24,8.47,52,0.15,0.0,False,-999,2
kr,trend_chase,1w,90,hold_26w_trail20_TP25,21,76.2,14.45,19.8,17.1,1166.6,-17.8,1.44,6.2,26,0.2,0.25,False,-999,2
kr,trend_pullback,1d,60,hold_252d_trail20_TP30,18143,49.8,8.63,-0.13,71.2,inf,,18.4,2.25,252,0.2,0.3,False,-999,2
kr,trend_pullback,1d,60,hold_60d_trail15,18143,47.8,6.4,-1.08,40.8,4.054790517615234e+280,-100.0,10.73,2.15,60,0.15,0.0,False,-999,2
kr,trend_pullback,1d,60,hold_120d_trail20_TP25,18143,53.1,7.13,5.01,56.0,inf,,16.95,2.09,120,0.2,0.25,False,-999,2
kr,trend_pullback,1d,60,hold_252d_trail15,18143,47.6,9.09,-1.23,64.9,inf,,12.9,2.55,252,0.15,0.0,False,-999,2
kr,trend_pullback,1d,70,hold_252d_trail20_TP30,19540,49.2,8.21,-0.69,72.7,inf,,18.27,2.16,252,0.2,0.3,False,-999,2
kr,trend_pullback,1d,70,hold_60d_trail15,19540,46.9,5.91,-1.44,40.9,5.02966991868954e+265,-100.0,9.94,2.04,60,0.15,0.0,False,-999,2
kr,trend_pullback,1d,70,hold_120d_trail20_TP25,19540,52.3,6.77,3.99,57.0,inf,,16.81,2.01,120,0.2,0.25,False,-999,2
kr,trend_pullback,1d,70,hold_252d_trail15,19540,46.7,8.56,-1.66,65.8,inf,,12.33,2.43,252,0.15,0.0,False,-999,2
kr,trend_pullback,1d,75,hold_252d_trail20_TP30,17823,48.9,7.91,-0.9,72.6,inf,,17.57,2.1,252,0.2,0.3,False,-999,2
kr,trend_pullback,1d,75,hold_60d_trail15,17823,46.4,5.52,-1.73,40.6,1.1415522610974128e+217,-100.0,8.95,1.96,60,0.15,0.0,False,-999,2
kr,trend_pullback,1d,75,hold_120d_trail20_TP25,17823,51.8,6.56,3.25,56.8,inf,,16.42,1.97,120,0.2,0.25,False,-999,2
kr,trend_pullback,1d,75,hold_252d_trail15,17823,46.2,8.07,-1.98,65.0,inf,,11.18,2.32,252,0.15,0.0,False,-999,2
kr,trend_pullback,1d,80,hold_252d_trail20_TP30,14512,48.7,7.78,-1.12,71.6,1.0432803976477753e+302,-100.0,15.58,2.08,252,0.2,0.3,False,-999,2
kr,trend_pullback,1d,80,hold_60d_trail15,14512,46.0,5.15,-1.95,40.2,1.0616513592518624e+163,-100.0,8.55,1.89,60,0.15,0.0,False,-999,2
kr,trend_pullback,1d,80,hold_120d_trail20_TP25,14512,51.2,6.43,2.27,56.0,2.3468991861028323e+256,-100.0,14.5,1.94,120,0.2,0.25,False,-999,2
kr,trend_pullback,1d,80,hold_252d_trail15,14512,45.9,7.59,-2.15,63.9,3.1767344275005656e+239,-100.0,10.52,2.23,252,0.15,0.0,False,-999,2
kr,trend_pullback,1d,85,hold_252d_trail20_TP30,12132,48.4,7.73,-1.35,70.5,8.494705956373079e+249,-100.0,14.13,2.07,252,0.2,0.3,False,-999,2
kr,trend_pullback,1d,85,hold_60d_trail15,12132,45.5,4.91,-2.16,39.8,4.664863487384356e+128,-100.0,8.43,1.83,60,0.15,0.0,False,-999,2
kr,trend_pullback,1d,85,hold_120d_trail20_TP25,12132,50.7,6.33,1.39,55.2,5.674269176410704e+208,-100.0,13.0,1.91,120,0.2,0.25,False,-999,2
kr,trend_pullback,1d,85,hold_252d_trail15,12132,45.6,7.39,-2.28,62.9,2.1380122853042885e+196,-100.0,10.24,2.19,252,0.15,0.0,False,-999,2
kr,trend_pullback,1d,90,hold_252d_trail20_TP30,7405,48.5,7.74,-1.34,70.8,7.828918617503619e+154,-100.0,11.11,2.07,252,0.2,0.3,False,-999,2
kr,trend_pullback,1d,90,hold_60d_trail15,7405,45.5,4.77,-2.19,39.6,5.681881317891126e+75,-100.0,6.44,1.81,60,0.15,0.0,False,-999,2
kr,trend_pullback,1d,90,hold_120d_trail20_TP25,7405,50.7,6.26,1.12,55.2,1.166899286103153e+127,-99.9,10.11,1.91,120,0.2,0.25,False,-999,2
kr,trend_pullback,1d,90,hold_252d_trail15,7405,45.7,7.34,-2.21,63.1,8.891589169503835e+119,-100.0,7.91,2.19,252,0.15,0.0,False,-999,2
kr,trend_pullback,1w,60,hold_52w_trail20_TP30,6550,51.1,9.01,1.14,23.2,3.914356716033527e+154,-100.0,10.93,2.18,52,0.2,0.3,False,-999,2
kr,trend_pullback,1w,60,hold_26w_trail15,6550,49.3,10.93,-0.3,17.7,1.7470860821031173e+160,-100.0,5.7,2.76,26,0.15,0.0,False,-999,2
kr,trend_pullback,1w,60,hold_52w_trail15,6550,47.8,13.69,-1.21,23.5,9.205705388929163e+183,-100.0,6.05,3.03,52,0.15,0.0,False,-999,2
kr,trend_pullback,1w,60,hold_26w_trail20_TP25,6550,54.6,7.42,3.99,16.6,7.418432605384409e+136,-100.0,10.49,2.13,26,0.2,0.25,False,-999,2
kr,trend_pullback,1w,70,hold_52w_trail20_TP30,6238,52.9,9.83,3.47,23.5,8.49316658681502e+168,-100.0,11.7,2.34,52,0.2,0.3,False,-999,2
kr,trend_pullback,1w,70,hold_26w_trail15,6238,51.1,11.19,0.52,18.0,1.105696349484726e+167,-100.0,6.77,2.87,26,0.15,0.0,False,-999,2
kr,trend_pullback,1w,70,hold_52w_trail15,6238,49.8,13.96,-0.17,24.1,2.08499382146388e+194,-100.0,6.85,3.16,52,0.15,0.0,False,-999,2
kr,trend_pullback,1w,70,hold_26w_trail20_TP25,6238,56.0,7.92,5.26,16.8,5.164325135690499e+143,-99.9,10.99,2.24,26,0.2,0.25,False,-999,2
kr,trend_pullback,1w,75,hold_52w_trail20_TP30,5550,54.3,10.51,6.32,23.9,6.62187097178804e+167,-100.0,11.93,2.5,52,0.2,0.3,False,-999,2
kr,trend_pullback,1w,75,hold_26w_trail15,5550,51.7,11.22,1.02,18.2,3.3495465073840293e+152,-99.9,6.48,2.94,26,0.15,0.0,False,-999,2
kr,trend_pullback,1w,75,hold_52w_trail15,5550,50.6,13.75,0.38,24.5,1.7088536000504087e+181,-100.0,7.34,3.22,52,0.15,0.0,False,-999,2
kr,trend_pullback,1w,75,hold_26w_trail20_TP25,5550,56.8,8.24,5.75,16.9,5.865392796603638e+136,-99.8,10.92,2.35,26,0.2,0.25,False,-999,2
kr,trend_pullback,1w,80,hold_52w_trail20_TP30,4696,55.6,11.29,9.04,23.6,2.659288075925988e+158,-99.9,11.88,2.69,52,0.2,0.3,False,-999,2
kr,trend_pullback,1w,80,hold_26w_trail15,4696,53.1,12.28,1.69,18.2,3.07576297316826e+146,-99.7,6.2,3.23,26,0.15,0.0,False,-999,2
kr,trend_pullback,1w,80,hold_52w_trail15,4696,52.1,14.93,1.35,24.5,2.0060689668932805e+172,-99.8,6.99,3.53,52,0.15,0.0,False,-999,2
kr,trend_pullback,1w,80,hold_26w_trail20_TP25,4696,58.3,8.92,7.12,16.7,1.396173117435429e+130,-99.7,10.97,2.53,26,0.2,0.25,False,-999,2
kr,trend_pullback,1w,85,hold_52w_trail20_TP30,3991,55.6,11.35,8.85,23.3,7.854339806487735e+135,-99.7,11.0,2.7,52,0.2,0.3,False,-999,2
kr,trend_pullback,1w,85,hold_26w_trail15,3991,53.2,12.73,1.68,18.1,2.2041258916148263e+129,-99.1,5.64,3.32,26,0.15,0.0,False,-999,2
kr,trend_pullback,1w,85,hold_52w_trail15,3991,52.1,15.15,1.34,24.3,1.1623134694422118e+149,-99.4,6.32,3.58,52,0.15,0.0,False,-999,2
kr,trend_pullback,1w,85,hold_26w_trail20_TP25,3991,58.4,9.05,7.45,16.6,6.741359661933618e+112,-99.4,10.24,2.56,26,0.2,0.25,False,-999,2
kr,trend_pullback,1w,90,hold_52w_trail20_TP30,2605,55.9,11.4,9.21,22.6,9.208136627784704e+89,-99.6,8.94,2.7,52,0.2,0.3,False,-999,2
kr,trend_pullback,1w,90,hold_26w_trail15,2605,53.7,12.84,2.22,17.9,6.687078636942463e+85,-98.3,4.18,3.35,26,0.15,0.0,False,-999,2
kr,trend_pullback,1w,90,hold_52w_trail15,2605,52.6,15.2,1.78,23.8,6.384686483997061e+97,-98.7,4.69,3.6,52,0.15,0.0,False,-999,2
kr,trend_pullback,1w,90,hold_26w_trail20_TP25,2605,59.0,9.24,7.76,16.3,2.64738726506818e+76,-98.8,8.45,2.61,26,0.2,0.25,False,-999,2
us,quiet_bottom,1d,binary,hold_252d_trail20_TP30,535,46.7,8.6,-2.3,38.8,15821934223807.7,-99.2,2.75,2.08,252,0.2,0.3,False,-999,2
us,quiet_bottom,1d,binary,hold_60d_trail15,535,44.9,5.37,-2.56,27.8,1001.7,-100.0,0.94,1.69,60,0.15,0.0,False,-999,2
us,quiet_bottom,1d,binary,hold_120d_trail20_TP25,535,48.0,6.79,-3.56,31.6,266852501.9,-99.9,2.17,1.76,120,0.2,0.25,False,-999,2
us,quiet_bottom,1d,binary,hold_252d_trail15,535,48.8,9.35,-0.57,40.8,1471069137466.7,-97.1,1.66,2.58,252,0.15,0.0,False,-999,2
us,quiet_bottom,1w,binary,hold_52w_trail20_TP30,404,56.2,14.87,30.01,18.0,3.0885802777355387e+19,-98.3,4.01,3.1,52,0.2,0.3,False,-999,2
us,quiet_bottom,1w,binary,hold_26w_trail15,404,53.7,16.05,3.36,16.0,1.6969341966856022e+17,-95.8,2.63,3.41,26,0.15,0.0,False,-999,2
us,quiet_bottom,1w,binary,hold_52w_trail15,404,54.7,18.82,3.7,20.2,2.9460999548289163e+19,-98.0,2.73,3.94,52,0.15,0.0,False,-999,2
us,quiet_bottom,1w,binary,hold_26w_trail20_TP25,404,59.4,12.33,22.87,13.7,3.4455417469125464e+16,-96.9,3.62,2.79,26,0.2,0.25,False,-999,2
us,trend_chase,1d,60,hold_252d_trail20_TP30,2202,48.7,6.73,-0.78,106.0,2.935841199043085e+42,-97.4,5.74,2.01,252,0.2,0.3,False,-999,2
us,trend_chase,1d,60,hold_60d_trail15,2202,54.7,3.93,1.89,50.2,2.7660786555601157e+26,-87.8,4.26,1.88,60,0.15,0.0,False,-999,2
us,trend_chase,1d,60,hold_120d_trail20_TP25,2202,54.7,4.97,3.35,77.8,2.6103346224711417e+31,-95.6,4.96,1.82,120,0.2,0.25,False,-999,2
us,trend_chase,1d,60,hold_252d_trail15,2202,47.1,7.25,-1.2,104.6,5.413861978990107e+41,-97.6,4.66,2.34,252,0.15,0.0,False,-999,2
us,trend_chase,1d,70,hold_252d_trail20_TP30,1291,49.0,6.94,-0.77,102.8,3.879343028719612e+26,-95.1,4.49,2.03,252,0.2,0.3,False,-999,2
us,trend_chase,1d,70,hold_60d_trail15,1291,54.9,4.22,1.84,49.8,4.976233916219267e+17,-85.9,3.39,1.95,60,0.15,0.0,False,-999,2
us,trend_chase,1d,70,hold_120d_trail20_TP25,1291,54.9,5.15,3.55,76.0,3.034761058454514e+20,-91.0,3.94,1.86,120,0.2,0.25,False,-999,2
us,trend_chase,1d,70,hold_252d_trail15,1291,46.7,7.55,-1.42,104.2,3.348905980351583e+26,-88.4,3.68,2.39,252,0.15,0.0,False,-999,2
us,trend_chase,1d,75,hold_252d_trail20_TP30,757,49.8,7.63,-0.62,99.8,4.403067569192833e+18,-85.0,3.78,2.17,252,0.2,0.3,False,-999,2
us,trend_chase,1d,75,hold_60d_trail15,757,58.0,5.65,3.02,50.4,2177343145135138.8,-70.1,3.23,2.43,60,0.15,0.0,False,-999,2
us,trend_chase,1d,75,hold_120d_trail20_TP25,757,56.4,5.86,5.37,75.1,1062277868532742.4,-83.0,3.42,2.0,120,0.2,0.25,False,-999,2
us,trend_chase,1d,75,hold_252d_trail15,757,49.3,9.04,-0.46,103.7,1.3715297243609196e+20,-79.8,3.11,2.8,252,0.15,0.0,False,-999,2
us,trend_chase,1d,80,hold_252d_trail20_TP30,648,48.9,7.42,-0.97,98.6,5261846170463059.0,-85.0,3.41,2.14,252,0.2,0.3,False,-999,2
us,trend_chase,1d,80,hold_60d_trail15,648,56.5,5.37,2.38,50.4,3619872623918.4,-72.5,2.78,2.33,60,0.15,0.0,False,-999,2
us,trend_chase,1d,80,hold_120d_trail20_TP25,648,55.7,5.76,3.95,74.5,6988198278431.3,-84.0,3.09,1.98,120,0.2,0.25,False,-999,2
us,trend_chase,1d,80,hold_252d_trail15,648,48.8,9.41,-0.72,102.2,8.302277214970417e+17,-80.9,2.86,2.88,252,0.15,0.0,False,-999,2
us,trend_chase,1d,85,hold_252d_trail20_TP30,416,51.0,7.96,0.46,96.8,347852715681.3,-75.8,2.88,2.22,252,0.2,0.3,False,-999,2
us,trend_chase,1d,85,hold_60d_trail15,416,57.0,6.51,3.22,50.6,22775985917.2,-61.8,2.46,2.66,60,0.15,0.0,False,-999,2
us,trend_chase,1d,85,hold_120d_trail20_TP25,416,57.7,6.56,6.26,73.4,16872706054.5,-72.3,2.78,2.14,120,0.2,0.25,False,-999,2
us,trend_chase,1d,85,hold_252d_trail15,416,50.0,10.05,-0.02,100.8,14558814178109.6,-69.9,2.43,3.07,252,0.15,0.0,False,-999,2
us,trend_chase,1d,90,hold_252d_trail20_TP30,210,50.0,6.97,-0.47,106.1,1100438.4,-74.4,1.84,2.1,252,0.2,0.3,False,-999,2
us,trend_chase,1d,90,hold_60d_trail15,210,54.3,5.11,2.7,51.1,148507.7,-58.9,1.51,2.21,60,0.15,0.0,False,-999,2
us,trend_chase,1d,90,hold_120d_trail20_TP25,210,58.6,6.22,5.88,76.8,598879.1,-74.6,1.85,2.06,120,0.2,0.25,False,-999,2
us,trend_chase,1d,90,hold_252d_trail15,210,50.0,7.0,0.01,104.6,732343.7,-73.2,1.52,2.47,252,0.15,0.0,False,-999,2
us,trend_chase,1w,60,hold_52w_trail20_TP30,45,48.9,5.44,-0.41,28.9,204.6,-79.1,0.62,1.76,52,0.2,0.3,False,-999,2
us,trend_chase,1w,60,hold_26w_trail15,45,53.3,4.05,2.26,21.0,167.9,-61.5,0.57,1.7,26,0.15,0.0,False,-999,2
us,trend_chase,1w,60,hold_52w_trail15,45,46.7,3.03,-0.99,30.6,52.3,-73.8,0.42,1.48,52,0.15,0.0,False,-999,2
us,trend_chase,1w,60,hold_26w_trail20_TP25,45,53.3,3.98,2.26,19.8,125.4,-66.8,0.52,1.61,26,0.2,0.25,False,-999,2
us,trend_chase,1w,70,hold_52w_trail20_TP30,29,44.8,2.6,-3.07,26.8,-24.7,-71.2,0.22,1.28,52,0.2,0.3,False,-999,2
us,trend_chase,1w,70,hold_26w_trail15,29,48.3,2.24,-1.7,20.6,-2.0,-64.3,0.23,1.29,26,0.15,0.0,False,-999,2
us,trend_chase,1w,70,hold_52w_trail15,29,41.4,-1.34,-6.32,28.6,-65.3,-76.5,-0.15,0.84,52,0.15,0.0,False,-999,2
us,trend_chase,1w,70,hold_26w_trail20_TP25,29,48.3,2.22,-1.7,19.3,-14.5,-61.8,0.2,1.26,26,0.2,0.25,False,-999,2
us,trend_chase,1w,75,hold_52w_trail20_TP30,12,50.0,5.73,-1.33,24.5,33.4,-23.5,0.3,1.76,52,0.2,0.3,False,-999,2
us,trend_chase,1w,75,hold_26w_trail15,12,50.0,1.02,0.61,17.3,-3.2,-27.4,0.09,1.16,26,0.15,0.0,False,-999,2
us,trend_chase,1w,75,hold_52w_trail15,12,50.0,-1.78,-2.96,22.3,-28.8,-32.0,-0.17,0.74,52,0.15,0.0,False,-999,2
us,trend_chase,1w,75,hold_26w_trail20_TP25,12,50.0,5.64,0.9,17.2,32.9,-29.6,0.3,1.71,26,0.2,0.25,False,-999,2
us,trend_chase,1w,80,hold_52w_trail20_TP30,7,57.1,15.37,0.41,21.4,118.1,-29.0,0.57,4.17,52,0.2,0.3,False,-999,2
us,trend_chase,1w,80,hold_26w_trail15,7,57.1,6.59,2.93,18.1,43.8,-24.2,0.43,2.69,26,0.15,0.0,False,-999,2
us,trend_chase,1w,80,hold_52w_trail15,7,71.4,3.2,1.67,25.3,16.9,-24.2,0.24,1.87,52,0.15,0.0,False,-999,2
us,trend_chase,1w,80,hold_26w_trail20_TP25,7,57.1,16.37,14.1,16.4,136.1,-29.0,0.64,4.52,26,0.2,0.25,False,-999,2
us,trend_chase,1w,85,hold_52w_trail20_TP30,3,100.0,47.06,49.35,9.7,215.6,0.0,3.17,99.99,52,0.2,0.3,False,-999,2
us,trend_chase,1w,85,hold_26w_trail15,3,100.0,19.8,25.19,12.3,69.2,0.0,1.15,99.99,26,0.15,0.0,False,-999,2
us,trend_chase,1w,85,hold_52w_trail15,3,100.0,15.33,11.8,19.7,51.1,0.0,0.92,99.99,52,0.15,0.0,False,-999,2
us,trend_chase,1w,85,hold_26w_trail20_TP25,3,100.0,44.37,49.35,8.0,196.4,0.0,2.23,99.99,26,0.2,0.25,False,-999,2
us,trend_chase,1w,90,hold_52w_trail20_TP30,1,100.0,49.35,49.35,7.0,49.4,0.0,0.0,99.99,52,0.2,0.3,False,-999,2
us,trend_chase,1w,90,hold_26w_trail15,1,100.0,2.93,2.93,9.0,2.9,0.0,0.0,99.99,26,0.15,0.0,False,-999,2
us,trend_chase,1w,90,hold_52w_trail15,1,100.0,2.93,2.93,9.0,2.9,0.0,0.0,99.99,52,0.15,0.0,False,-999,2
us,trend_chase,1w,90,hold_26w_trail20_TP25,1,100.0,49.35,49.35,7.0,49.4,0.0,0.0,99.99,26,0.2,0.25,False,-999,2
us,trend_pullback,1d,60,hold_252d_trail20_TP30,16128,50.3,8.28,0.24,76.2,inf,,17.14,2.15,252,0.2,0.3,False,-999,2
us,trend_pullback,1d,60,hold_60d_trail15,16128,48.0,5.33,-1.16,42.0,1.3706897231568976e+187,-100.0,10.19,1.88,60,0.15,0.0,False,-999,2
us,trend_pullback,1d,60,hold_120d_trail20_TP25,16128,54.2,6.55,6.76,58.4,1.7976843575384583e+283,-100.0,15.22,1.95,120,0.2,0.25,False,-999,2
us,trend_pullback,1d,60,hold_252d_trail15,16128,45.6,8.32,-2.36,75.5,1.0382251073786885e+295,-100.0,12.41,2.33,252,0.15,0.0,False,-999,2
us,trend_pullback,1d,70,hold_252d_trail20_TP30,19038,51.3,8.65,1.53,80.1,inf,,19.76,2.23,252,0.2,0.3,False,-999,2
us,trend_pullback,1d,70,hold_60d_trail15,19038,49.6,5.44,-0.21,43.5,2.2801859285908142e+244,-100.0,11.92,1.95,60,0.15,0.0,False,-999,2
us,trend_pullback,1d,70,hold_120d_trail20_TP25,19038,55.4,6.75,7.92,60.9,inf,,17.49,2.01,120,0.2,0.25,False,-999,2
us,trend_pullback,1d,70,hold_252d_trail15,19038,46.6,8.95,-1.81,80.3,inf,,14.55,2.47,252,0.15,0.0,False,-999,2
us,trend_pullback,1d,75,hold_252d_trail20_TP30,17622,51.3,8.61,1.31,81.2,inf,,19.0,2.23,252,0.2,0.3,False,-999,2
us,trend_pullback,1d,75,hold_60d_trail15,17622,49.5,5.28,-0.26,43.7,4.675660671588351e+220,-100.0,11.33,1.93,60,0.15,0.0,False,-999,2
us,trend_pullback,1d,75,hold_120d_trail20_TP25,17622,55.4,6.72,7.83,61.7,inf,,16.81,2.01,120,0.2,0.25,False,-999,2
us,trend_pullback,1d,75,hold_252d_trail15,17622,46.2,8.85,-1.94,80.9,inf,,13.94,2.46,252,0.15,0.0,False,-999,2
us,trend_pullback,1d,80,hold_252d_trail20_TP30,13953,51.0,8.43,1.02,80.7,inf,,16.54,2.19,252,0.2,0.3,False,-999,2
us,trend_pullback,1d,80,hold_60d_trail15,13953,49.4,5.31,-0.34,43.6,1.34292835299993e+172,-100.0,9.91,1.92,60,0.15,0.0,False,-999,2
us,trend_pullback,1d,80,hold_120d_trail20_TP25,13953,55.2,6.58,7.66,61.4,2.853526584415915e+252,-100.0,14.62,1.98,120,0.2,0.25,False,-999,2
us,trend_pullback,1d,80,hold_252d_trail15,13953,46.0,8.9,-2.02,80.3,4.722242571541953e+283,-100.0,12.33,2.45,252,0.15,0.0,False,-999,2
us,trend_pullback,1d,85,hold_252d_trail20_TP30,10045,51.2,8.52,1.34,77.1,1.7669102552682407e+233,-100.0,14.04,2.19,252,0.2,0.3,False,-999,2
us,trend_pullback,1d,85,hold_60d_trail15,10045,49.0,5.62,-0.55,42.7,4.157197922935726e+129,-100.0,8.45,1.96,60,0.15,0.0,False,-999,2
us,trend_pullback,1d,85,hold_120d_trail20_TP25,10045,54.9,6.62,7.79,59.1,6.189705729764918e+180,-100.0,12.31,1.97,120,0.2,0.25,False,-999,2
us,trend_pullback,1d,85,hold_252d_trail15,10045,46.2,9.23,-2.06,77.5,1.568567795889001e+211,-100.0,10.61,2.49,252,0.15,0.0,False,-999,2
us,trend_pullback,1d,90,hold_252d_trail20_TP30,6340,51.4,8.66,1.29,76.7,7.197785771961051e+151,-100.0,11.32,2.21,252,0.2,0.3,False,-999,2
us,trend_pullback,1d,90,hold_60d_trail15,6340,48.7,5.63,-0.71,42.6,2.76360886809367e+81,-100.0,6.62,1.95,60,0.15,0.0,False,-999,2
us,trend_pullback,1d,90,hold_120d_trail20_TP25,6340,54.7,6.56,7.88,59.0,1.0418970990133156e+113,-100.0,9.67,1.95,120,0.2,0.25,False,-999,2
us,trend_pullback,1d,90,hold_252d_trail15,6340,46.2,9.32,-1.99,76.9,1.2897376228955583e+136,-100.0,8.46,2.52,252,0.15,0.0,False,-999,2
us,trend_pullback,1w,60,hold_52w_trail20_TP30,7340,51.5,7.3,1.37,25.7,3.099506645209528e+131,-100.0,10.06,1.97,52,0.2,0.3,False,-999,2
us,trend_pullback,1w,60,hold_26w_trail15,7340,51.1,7.78,0.56,18.9,3.212560559785678e+135,-100.0,8.51,2.29,26,0.15,0.0,False,-999,2
us,trend_pullback,1w,60,hold_52w_trail15,7340,48.4,9.34,-0.83,26.5,1.9159941661291487e+151,-100.0,8.77,2.44,52,0.15,0.0,False,-999,2
us,trend_pullback,1w,60,hold_26w_trail20_TP25,7340,56.1,5.69,4.65,17.9,5.964746251288399e+108,-100.0,9.28,1.88,26,0.2,0.25,False,-999,2
us,trend_pullback,1w,70,hold_52w_trail20_TP30,7683,51.2,6.97,1.22,26.8,3.5713509968502845e+132,-100.0,10.14,1.95,52,0.2,0.3,False,-999,2
us,trend_pullback,1w,70,hold_26w_trail15,7683,51.6,6.99,0.79,19.4,3.891159165715287e+132,-100.0,8.75,2.2,26,0.15,0.0,False,-999,2
us,trend_pullback,1w,70,hold_52w_trail15,7683,48.6,8.49,-0.73,27.6,1.6826430830179684e+149,-100.0,8.98,2.35,52,0.15,0.0,False,-999,2
us,trend_pullback,1w,70,hold_26w_trail20_TP25,7683,56.5,5.44,4.62,18.6,6.113937513011867e+110,-100.0,9.4,1.87,26,0.2,0.25,False,-999,2
us,trend_pullback,1w,75,hold_52w_trail20_TP30,7180,50.8,6.67,0.68,27.3,1.0830756673091355e+119,-100.0,9.54,1.91,52,0.2,0.3,False,-999,2
us,trend_pullback,1w,75,hold_26w_trail15,7180,51.2,6.31,0.65,19.5,1.110315768800412e+112,-99.8,8.12,2.08,26,0.15,0.0,False,-999,2
us,trend_pullback,1w,75,hold_52w_trail15,7180,48.0,7.75,-1.03,27.7,8.877239991102072e+127,-100.0,8.37,2.24,52,0.15,0.0,False,-999,2
us,trend_pullback,1w,75,hold_26w_trail20_TP25,7180,56.3,5.25,4.34,18.8,1.857159553242641e+100,-99.9,8.91,1.84,26,0.2,0.25,False,-999,2
us,trend_pullback,1w,80,hold_52w_trail20_TP30,6019,51.0,6.63,0.83,27.3,4.594628464823647e+99,-99.9,8.75,1.91,52,0.2,0.3,False,-999,2
us,trend_pullback,1w,80,hold_26w_trail15,6019,51.5,6.12,0.88,19.6,1.636464795908286e+93,-99.8,7.6,2.06,26,0.15,0.0,False,-999,2
us,trend_pullback,1w,80,hold_52w_trail15,6019,48.5,7.59,-0.76,27.8,5.117128051322924e+106,-100.0,7.78,2.22,52,0.15,0.0,False,-999,2
us,trend_pullback,1w,80,hold_26w_trail20_TP25,6019,56.2,5.24,4.29,18.8,1.32940095979259e+85,-99.8,8.25,1.85,26,0.2,0.25,False,-999,2
us,trend_pullback,1w,85,hold_52w_trail20_TP30,4706,51.8,7.12,1.67,26.7,4.195868305180893e+88,-99.8,8.3,2.0,52,0.2,0.3,False,-999,2
us,trend_pullback,1w,85,hold_26w_trail15,4706,52.1,6.77,1.18,19.4,1.914130640814697e+83,-99.0,7.13,2.18,26,0.15,0.0,False,-999,2
us,trend_pullback,1w,85,hold_52w_trail15,4706,49.5,8.21,-0.26,27.4,6.395412130421064e+93,-99.9,7.2,2.35,52,0.15,0.0,False,-999,2
us,trend_pullback,1w,85,hold_26w_trail20_TP25,4706,56.9,5.65,4.94,18.5,4.877565784580666e+74,-99.5,7.79,1.92,26,0.2,0.25,False,-999,2
us,trend_pullback,1w,90,hold_52w_trail20_TP30,3046,52.3,7.57,2.49,26.8,3.222546189668627e+62,-99.9,6.99,2.05,52,0.2,0.3,False,-999,2
us,trend_pullback,1w,90,hold_26w_trail15,3046,52.2,6.82,1.13,19.5,1.0616156114813048e+54,-99.0,5.6,2.17,26,0.15,0.0,False,-999,2
us,trend_pullback,1w,90,hold_52w_trail15,3046,50.1,8.62,0.07,27.7,1.6376448275086191e+65,-99.4,6.03,2.4,52,0.15,0.0,False,-999,2
us,trend_pullback,1w,90,hold_26w_trail20_TP25,3046,56.9,5.73,5.15,18.5,5.900016243905172e+49,-99.0,6.31,1.93,26,0.2,0.25,False,-999,2
