category,symbol,ts_utc,ts_kst,close,body_pct,close_to_weekly_ma20_pct
base,QUSDT,2026-05-13 13:00:00+00:00,2026-05-13 22:00:00+09:00,0.01905,11.867989899583076,26.74608534236414
base,QUSDT,2026-06-03 16:00:00+00:00,2026-06-04 01:00:00+09:00,0.018756,8.434988726368726,19.897975491104816
above_w20,QUSDT,2026-05-13 13:00:00+00:00,2026-05-13 22:00:00+09:00,0.01905,11.867989899583076,26.74608534236414
above_w20,QUSDT,2026-06-03 16:00:00+00:00,2026-06-04 01:00:00+09:00,0.018756,8.434988726368726,19.897975491104816
base,RENDERUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,2.216,5.927342256214154,28.311282244289394
above_w20,RENDERUSDT,2026-06-03 21:00:00+00:00,2026-06-04 06:00:00+09:00,2.216,5.927342256214154,28.311282244289394
base,RESOLVUSDT,2026-05-26 10:00:00+00:00,2026-05-26 19:00:00+09:00,0.0246,7.376691401134878,-55.0286555213294
base,REZUSDT,2026-05-10 10:00:00+00:00,2026-05-10 19:00:00+09:00,0.007019,6.964340140201157,78.12008323605544
base,REZUSDT,2026-05-11 12:00:00+00:00,2026-05-11 21:00:00+09:00,0.00708,5.372823336806076,74.40356689780887
above_w20,REZUSDT,2026-05-10 10:00:00+00:00,2026-05-10 19:00:00+09:00,0.007019,6.964340140201157,78.12008323605544
above_w20,REZUSDT,2026-05-11 12:00:00+00:00,2026-05-11 21:00:00+09:00,0.00708,5.372823336806076,74.40356689780887
base,RIVERUSDT,2026-05-14 02:00:00+00:00,2026-05-14 11:00:00+09:00,7.222,5.785850300278313,-54.69302359137146
base,RIVERUSDT,2026-05-27 19:00:00+00:00,2026-05-28 04:00:00+09:00,7.305,5.350447072396879,-53.72569886547196
base,RSRUSDT,2026-05-27 18:00:00+00:00,2026-05-28 03:00:00+09:00,0.001725,6.0885608856088504,-3.293622985283812
base,SAFEUSDT,2026-05-09 05:00:00+00:00,2026-05-09 14:00:00+09:00,0.1595,5.98006644518273,24.779972618814767
above_w20,SAFEUSDT,2026-05-09 05:00:00+00:00,2026-05-09 14:00:00+09:00,0.1595,5.98006644518273,24.779972618814767
base,SAGAUSDT,2026-05-11 10:00:00+00:00,2026-05-11 19:00:00+09:00,0.0249,6.002554278416339,-29.460757234521733
base,SAGAUSDT,2026-05-12 12:00:00+00:00,2026-05-12 21:00:00+09:00,0.04161,15.64758198999445,17.877023753877545
base,SAGAUSDT,2026-05-13 16:00:00+00:00,2026-05-14 01:00:00+09:00,0.02928,6.666666666666673,-17.05264947095567
base,SAGAUSDT,2026-05-14 02:00:00+00:00,2026-05-14 11:00:00+09:00,0.03533,8.042813455657495,0.08640349013442895
base,SAGAUSDT,2026-05-14 14:00:00+00:00,2026-05-14 23:00:00+09:00,0.0297,9.513274336283196,-15.862830918284953
above_w20,SAGAUSDT,2026-05-12 12:00:00+00:00,2026-05-12 21:00:00+09:00,0.04161,15.64758198999445,17.877023753877545
above_w20,SAGAUSDT,2026-05-14 02:00:00+00:00,2026-05-14 11:00:00+09:00,0.03533,8.042813455657495,0.08640349013442895
w20_band_0to10,SAGAUSDT,2026-05-14 02:00:00+00:00,2026-05-14 11:00:00+09:00,0.03533,8.042813455657495,0.08640349013442895
base,SAHARAUSDT,2026-05-09 17:00:00+00:00,2026-05-10 02:00:00+09:00,0.0434,9.319899244332499,90.27576833705992
base,SAHARAUSDT,2026-05-12 05:00:00+00:00,2026-05-12 14:00:00+09:00,0.03986,5.060622034791772,69.8302123942822
base,SAHARAUSDT,2026-05-19 04:00:00+00:00,2026-05-19 13:00:00+09:00,0.03422,5.389590391130279,42.654660663665155
base,SAHARAUSDT,2026-05-19 12:00:00+00:00,2026-05-19 21:00:00+09:00,0.03611,5.4922582529944695,50.533600133400036
base,SAHARAUSDT,2026-05-22 17:00:00+00:00,2026-05-23 02:00:00+09:00,0.03482,5.196374622356494,45.1559112889778
base,SAHARAUSDT,2026-05-28 16:00:00+00:00,2026-05-29 01:00:00+09:00,0.03422,5.454545454545457,40.939044481054374
above_w20,SAHARAUSDT,2026-05-09 17:00:00+00:00,2026-05-10 02:00:00+09:00,0.0434,9.319899244332499,90.27576833705992
above_w20,SAHARAUSDT,2026-05-12 05:00:00+00:00,2026-05-12 14:00:00+09:00,0.03986,5.060622034791772,69.8302123942822
above_w20,SAHARAUSDT,2026-05-19 04:00:00+00:00,2026-05-19 13:00:00+09:00,0.03422,5.389590391130279,42.654660663665155
above_w20,SAHARAUSDT,2026-05-19 12:00:00+00:00,2026-05-19 21:00:00+09:00,0.03611,5.4922582529944695,50.533600133400036
above_w20,SAHARAUSDT,2026-05-22 17:00:00+00:00,2026-05-23 02:00:00+09:00,0.03482,5.196374622356494,45.1559112889778
above_w20,SAHARAUSDT,2026-05-28 16:00:00+00:00,2026-05-29 01:00:00+09:00,0.03422,5.454545454545457,40.939044481054374
base,SAPIENUSDT,2026-05-07 05:00:00+00:00,2026-05-07 14:00:00+09:00,0.10636,5.463559742191375,10.165673180003216
base,SAPIENUSDT,2026-05-13 23:00:00+00:00,2026-05-14 08:00:00+09:00,0.12052,5.774969282078289,25.734853029394134
base,SAPIENUSDT,2026-05-29 10:00:00+00:00,2026-05-29 19:00:00+09:00,0.1063,5.992621397945959,14.206517184696557
above_w20,SAPIENUSDT,2026-05-07 05:00:00+00:00,2026-05-07 14:00:00+09:00,0.10636,5.463559742191375,10.165673180003216
above_w20,SAPIENUSDT,2026-05-13 23:00:00+00:00,2026-05-14 08:00:00+09:00,0.12052,5.774969282078289,25.734853029394134
above_w20,SAPIENUSDT,2026-05-29 10:00:00+00:00,2026-05-29 19:00:00+09:00,0.1063,5.992621397945959,14.206517184696557
base,SEIUSDT,2026-05-10 18:00:00+00:00,2026-05-11 03:00:00+09:00,0.07747,5.430048992923235,-2.1997790752722035
base,SIRENUSDT,2026-05-07 08:00:00+00:00,2026-05-07 17:00:00+09:00,1.15888,24.56789061828187,136.8710973029872
base,SIRENUSDT,2026-05-08 03:00:00+00:00,2026-05-08 12:00:00+09:00,1.09712,5.7770921712302545,124.2475651258572
base,SIRENUSDT,2026-05-08 05:00:00+00:00,2026-05-08 14:00:00+09:00,1.11908,6.305690130141552,128.7361138080103
base,SIRENUSDT,2026-05-09 00:00:00+00:00,2026-05-09 09:00:00+09:00,1.18763,7.815422045499937,142.74749869697183
base,SIRENUSDT,2026-05-13 22:00:00+00:00,2026-05-14 07:00:00+09:00,1.13999,6.081106230923846,109.73086143107615
base,SIRENUSDT,2026-06-01 13:00:00+00:00,2026-06-01 22:00:00+09:00,0.63527,11.819685981834832,4.607440108877226
base,SIRENUSDT,2026-06-01 16:00:00+00:00,2026-06-02 01:00:00+09:00,0.67013,6.476317587428701,10.347700725930542
base,SIRENUSDT,2026-06-02 23:00:00+00:00,2026-06-03 08:00:00+09:00,0.56907,5.4712260216847355,-6.293456415762182
above_w20,SIRENUSDT,2026-05-07 08:00:00+00:00,2026-05-07 17:00:00+09:00,1.15888,24.56789061828187,136.8710973029872
above_w20,SIRENUSDT,2026-05-08 03:00:00+00:00,2026-05-08 12:00:00+09:00,1.09712,5.7770921712302545,124.2475651258572
above_w20,SIRENUSDT,2026-05-08 05:00:00+00:00,2026-05-08 14:00:00+09:00,1.11908,6.305690130141552,128.7361138080103
above_w20,SIRENUSDT,2026-05-09 00:00:00+00:00,2026-05-09 09:00:00+09:00,1.18763,7.815422045499937,142.74749869697183
above_w20,SIRENUSDT,2026-05-13 22:00:00+00:00,2026-05-14 07:00:00+09:00,1.13999,6.081106230923846,109.73086143107615
above_w20,SIRENUSDT,2026-06-01 13:00:00+00:00,2026-06-01 22:00:00+09:00,0.63527,11.819685981834832,4.607440108877226
above_w20,SIRENUSDT,2026-06-01 16:00:00+00:00,2026-06-02 01:00:00+09:00,0.67013,6.476317587428701,10.347700725930542
w20_band_0to10,SIRENUSDT,2026-06-01 13:00:00+00:00,2026-06-01 22:00:00+09:00,0.63527,11.819685981834832,4.607440108877226
base,SKYAIUSDT,2026-05-07 09:00:00+00:00,2026-05-07 18:00:00+09:00,0.70491,10.584525602409643,758.3065458796026
base,SKYAIUSDT,2026-05-08 02:00:00+00:00,2026-05-08 11:00:00+09:00,0.63611,13.058083321484418,674.5348723943113
base,SKYAIUSDT,2026-05-13 02:00:00+00:00,2026-05-13 11:00:00+09:00,0.60473,10.28376554692343,461.7661266349583
base,SKYAIUSDT,2026-05-14 08:00:00+00:00,2026-05-14 17:00:00+09:00,0.37824,12.904092415151801,251.36741973840662
base,SKYAIUSDT,2026-05-14 10:00:00+00:00,2026-05-14 19:00:00+09:00,0.39575,6.484595721781249,267.63339774078474
base,SKYAIUSDT,2026-05-20 03:00:00+00:00,2026-05-20 12:00:00+09:00,0.29851,6.565043552763108,145.26937645328533
base,SKYAIUSDT,2026-05-20 06:00:00+00:00,2026-05-20 15:00:00+09:00,0.36975,5.335878297532911,203.80339668219577
base,SKYAIUSDT,2026-05-22 11:00:00+00:00,2026-05-22 20:00:00+09:00,0.27642,8.472314876584388,127.11922896793115
base,SKYAIUSDT,2026-05-28 14:00:00+00:00,2026-05-28 23:00:00+09:00,0.20864,5.161290322580645,53.14039092490512
base,SKYAIUSDT,2026-05-28 16:00:00+00:00,2026-05-29 01:00:00+09:00,0.20824,9.335293499947506,52.84679354966567
base,SKYAIUSDT,2026-05-31 18:00:00+00:00,2026-06-01 03:00:00+09:00,0.17873,5.60118168389955,31.186647191374107
base,SKYAIUSDT,2026-06-02 03:00:00+00:00,2026-06-02 12:00:00+09:00,0.23977,13.280733251441001,67.49446388778284
base,SKYAIUSDT,2026-06-02 05:00:00+00:00,2026-06-02 14:00:00+09:00,0.29251,17.00868034721389,104.33667945037057
base,SKYAIUSDT,2026-06-02 06:00:00+00:00,2026-06-02 15:00:00+09:00,0.31924,9.138149123106913,123.00926993175041
base,SKYAIUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.1791,8.578357077902393,25.112643292746828
base,SKYAIUSDT,2026-06-03 11:00:00+00:00,2026-06-03 20:00:00+09:00,0.15153,6.039188243526941,5.853259844499862
above_w20,SKYAIUSDT,2026-05-07 09:00:00+00:00,2026-05-07 18:00:00+09:00,0.70491,10.584525602409643,758.3065458796026
above_w20,SKYAIUSDT,2026-05-08 02:00:00+00:00,2026-05-08 11:00:00+09:00,0.63611,13.058083321484418,674.5348723943113
above_w20,SKYAIUSDT,2026-05-13 02:00:00+00:00,2026-05-13 11:00:00+09:00,0.60473,10.28376554692343,461.7661266349583
above_w20,SKYAIUSDT,2026-05-14 08:00:00+00:00,2026-05-14 17:00:00+09:00,0.37824,12.904092415151801,251.36741973840662
above_w20,SKYAIUSDT,2026-05-14 10:00:00+00:00,2026-05-14 19:00:00+09:00,0.39575,6.484595721781249,267.63339774078474
above_w20,SKYAIUSDT,2026-05-20 03:00:00+00:00,2026-05-20 12:00:00+09:00,0.29851,6.565043552763108,145.26937645328533
above_w20,SKYAIUSDT,2026-05-20 06:00:00+00:00,2026-05-20 15:00:00+09:00,0.36975,5.335878297532911,203.80339668219577
above_w20,SKYAIUSDT,2026-05-22 11:00:00+00:00,2026-05-22 20:00:00+09:00,0.27642,8.472314876584388,127.11922896793115
above_w20,SKYAIUSDT,2026-05-28 14:00:00+00:00,2026-05-28 23:00:00+09:00,0.20864,5.161290322580645,53.14039092490512
above_w20,SKYAIUSDT,2026-05-28 16:00:00+00:00,2026-05-29 01:00:00+09:00,0.20824,9.335293499947506,52.84679354966567
above_w20,SKYAIUSDT,2026-05-31 18:00:00+00:00,2026-06-01 03:00:00+09:00,0.17873,5.60118168389955,31.186647191374107
above_w20,SKYAIUSDT,2026-06-02 03:00:00+00:00,2026-06-02 12:00:00+09:00,0.23977,13.280733251441001,67.49446388778284
above_w20,SKYAIUSDT,2026-06-02 05:00:00+00:00,2026-06-02 14:00:00+09:00,0.29251,17.00868034721389,104.33667945037057
above_w20,SKYAIUSDT,2026-06-02 06:00:00+00:00,2026-06-02 15:00:00+09:00,0.31924,9.138149123106913,123.00926993175041
above_w20,SKYAIUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.1791,8.578357077902393,25.112643292746828
above_w20,SKYAIUSDT,2026-06-03 11:00:00+00:00,2026-06-03 20:00:00+09:00,0.15153,6.039188243526941,5.853259844499862
w20_band_0to10,SKYAIUSDT,2026-06-03 11:00:00+00:00,2026-06-03 20:00:00+09:00,0.15153,6.039188243526941,5.853259844499862
base,SOONUSDT,2026-05-25 04:00:00+00:00,2026-05-25 13:00:00+09:00,0.1798,7.923169267707077,-1.3930020840188737
base,SQDUSDT,2026-05-11 06:00:00+00:00,2026-05-11 15:00:00+09:00,0.04163,5.955713922117592,-11.395368636131446
base,STABLEUSDT,2026-05-22 16:00:00+00:00,2026-05-23 01:00:00+09:00,0.03401,10.207388204795853,31.635476941536183
above_w20,STABLEUSDT,2026-05-22 16:00:00+00:00,2026-05-23 01:00:00+09:00,0.03401,10.207388204795853,31.635476941536183
base,STEEMUSDT,2026-05-06 00:00:00+00:00,2026-05-06 09:00:00+09:00,0.06377,5.824759376037159,5.705476727224483
above_w20,STEEMUSDT,2026-05-06 00:00:00+00:00,2026-05-06 09:00:00+09:00,0.06377,5.824759376037159,5.705476727224483
w20_band_0to10,STEEMUSDT,2026-05-06 00:00:00+00:00,2026-05-06 09:00:00+09:00,0.06377,5.824759376037159,5.705476727224483
base,STGUSDT,2026-06-01 02:00:00+00:00,2026-06-01 11:00:00+09:00,0.3548,8.968058968058969,81.65992524704315
base,STGUSDT,2026-06-01 15:00:00+00:00,2026-06-02 00:00:00+09:00,0.3246,5.905383360522025,66.19732732578976
base,STGUSDT,2026-06-01 17:00:00+00:00,2026-06-02 02:00:00+09:00,0.3385,7.460317460317468,73.3142184219958
base,STGUSDT,2026-06-02 00:00:00+00:00,2026-06-02 09:00:00+09:00,0.3523,7.212416311625075,80.37990886283343
base,STGUSDT,2026-06-02 04:00:00+00:00,2026-06-02 13:00:00+09:00,0.3625,6.149341142020487,85.60237571040908
base,STGUSDT,2026-06-02 14:00:00+00:00,2026-06-02 23:00:00+09:00,0.3481,9.672337744171394,78.22948133736112
above_w20,STGUSDT,2026-06-01 02:00:00+00:00,2026-06-01 11:00:00+09:00,0.3548,8.968058968058969,81.65992524704315
above_w20,STGUSDT,2026-06-01 15:00:00+00:00,2026-06-02 00:00:00+09:00,0.3246,5.905383360522025,66.19732732578976
above_w20,STGUSDT,2026-06-01 17:00:00+00:00,2026-06-02 02:00:00+09:00,0.3385,7.460317460317468,73.3142184219958
above_w20,STGUSDT,2026-06-02 00:00:00+00:00,2026-06-02 09:00:00+09:00,0.3523,7.212416311625075,80.37990886283343
above_w20,STGUSDT,2026-06-02 04:00:00+00:00,2026-06-02 13:00:00+09:00,0.3625,6.149341142020487,85.60237571040908
above_w20,STGUSDT,2026-06-02 14:00:00+00:00,2026-06-02 23:00:00+09:00,0.3481,9.672337744171394,78.22948133736112
base,STORJUSDT,2026-05-15 14:00:00+00:00,2026-05-15 23:00:00+09:00,0.108,6.930693069306923,1.5753585704208755
base,STORJUSDT,2026-05-15 17:00:00+00:00,2026-05-16 02:00:00+09:00,0.1382,25.294650951949226,29.97883846696448
above_w20,STORJUSDT,2026-05-15 14:00:00+00:00,2026-05-15 23:00:00+09:00,0.108,6.930693069306923,1.5753585704208755
above_w20,STORJUSDT,2026-05-15 17:00:00+00:00,2026-05-16 02:00:00+09:00,0.1382,25.294650951949226,29.97883846696448
w20_band_0to10,STORJUSDT,2026-05-15 14:00:00+00:00,2026-05-15 23:00:00+09:00,0.108,6.930693069306923,1.5753585704208755
base,STRKUSDT,2026-05-08 09:00:00+00:00,2026-05-08 18:00:00+09:00,0.05641,5.97606567848354,8.0365727068323
base,STRKUSDT,2026-05-08 15:00:00+00:00,2026-05-09 00:00:00+09:00,0.057323,7.149799992523088,9.785152584182729
above_w20,STRKUSDT,2026-05-08 09:00:00+00:00,2026-05-08 18:00:00+09:00,0.05641,5.97606567848354,8.0365727068323
above_w20,STRKUSDT,2026-05-08 15:00:00+00:00,2026-05-09 00:00:00+09:00,0.057323,7.149799992523088,9.785152584182729
w20_band_0to10,STRKUSDT,2026-05-08 09:00:00+00:00,2026-05-08 18:00:00+09:00,0.05641,5.97606567848354,8.0365727068323
w20_band_0to10,STRKUSDT,2026-05-08 15:00:00+00:00,2026-05-09 00:00:00+09:00,0.057323,7.149799992523088,9.785152584182729
base,SUIUSDT,2026-05-09 00:00:00+00:00,2026-05-09 09:00:00+09:00,1.0835,6.111056703554992,-3.8499935663355376
base,SUIUSDT,2026-05-10 15:00:00+00:00,2026-05-11 00:00:00+09:00,1.224,6.852902662592755,8.618004499128112
above_w20,SUIUSDT,2026-05-10 15:00:00+00:00,2026-05-11 00:00:00+09:00,1.224,6.852902662592755,8.618004499128112
w20_band_0to10,SUIUSDT,2026-05-10 15:00:00+00:00,2026-05-11 00:00:00+09:00,1.224,6.852902662592755,8.618004499128112
base,SUPERUSDT,2026-05-24 21:00:00+00:00,2026-05-25 06:00:00+09:00,0.1301,10.62925170068027,-4.506752789195523
base,SUSHIUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.2166,7.868525896414333,0.16416564544843415
above_w20,SUSHIUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.2166,7.868525896414333,0.16416564544843415
w20_band_0to10,SUSHIUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.2166,7.868525896414333,0.16416564544843415
base,TACUSDT,2026-05-14 08:00:00+00:00,2026-05-14 17:00:00+09:00,0.01806,5.5893358278765115,183.9086964723637
base,TACUSDT,2026-05-14 15:00:00+00:00,2026-05-15 00:00:00+09:00,0.019725,11.214479025710428,210.08300320694207
base,TACUSDT,2026-05-14 20:00:00+00:00,2026-05-15 05:00:00+09:00,0.02382,7.792560412707037,274.4576495000943
base,TACUSDT,2026-05-17 13:00:00+00:00,2026-05-17 22:00:00+09:00,0.020989,6.776212036424682,229.95346789913853
above_w20,TACUSDT,2026-05-14 08:00:00+00:00,2026-05-14 17:00:00+09:00,0.01806,5.5893358278765115,183.9086964723637
above_w20,TACUSDT,2026-05-14 15:00:00+00:00,2026-05-15 00:00:00+09:00,0.019725,11.214479025710428,210.08300320694207
above_w20,TACUSDT,2026-05-14 20:00:00+00:00,2026-05-15 05:00:00+09:00,0.02382,7.792560412707037,274.4576495000943
above_w20,TACUSDT,2026-05-17 13:00:00+00:00,2026-05-17 22:00:00+09:00,0.020989,6.776212036424682,229.95346789913853
base,TAGUSDT,2026-05-06 08:00:00+00:00,2026-05-06 17:00:00+09:00,0.0015054,11.676557863501486,169.8042870456664
base,TAGUSDT,2026-05-14 05:00:00+00:00,2026-05-14 14:00:00+09:00,0.0012959,5.041744346275441,115.17284893567559
base,TAGUSDT,2026-05-19 18:00:00+00:00,2026-05-20 03:00:00+09:00,0.0011563,5.927079516306339,82.36732118918067
base,TAGUSDT,2026-05-22 20:00:00+00:00,2026-05-23 05:00:00+09:00,0.0015307,6.750819443475832,141.41629209052914
above_w20,TAGUSDT,2026-05-06 08:00:00+00:00,2026-05-06 17:00:00+09:00,0.0015054,11.676557863501486,169.8042870456664
above_w20,TAGUSDT,2026-05-14 05:00:00+00:00,2026-05-14 14:00:00+09:00,0.0012959,5.041744346275441,115.17284893567559
above_w20,TAGUSDT,2026-05-19 18:00:00+00:00,2026-05-20 03:00:00+09:00,0.0011563,5.927079516306339,82.36732118918067
above_w20,TAGUSDT,2026-05-22 20:00:00+00:00,2026-05-23 05:00:00+09:00,0.0015307,6.750819443475832,141.41629209052914
base,TONUSDT,2026-05-06 10:00:00+00:00,2026-05-06 19:00:00+09:00,2.3252,5.013097281185088,63.92136681036459
base,TONUSDT,2026-05-06 12:00:00+00:00,2026-05-06 21:00:00+09:00,2.4367,6.699654070149321,71.78186586393231
base,TONUSDT,2026-05-07 17:00:00+00:00,2026-05-08 02:00:00+09:00,2.5853,5.61728899419888,82.25783141873197
base,TONUSDT,2026-05-25 16:00:00+00:00,2026-05-26 01:00:00+09:00,2.0797,5.41335090475948,40.72612977768153
above_w20,TONUSDT,2026-05-06 10:00:00+00:00,2026-05-06 19:00:00+09:00,2.3252,5.013097281185088,63.92136681036459
above_w20,TONUSDT,2026-05-06 12:00:00+00:00,2026-05-06 21:00:00+09:00,2.4367,6.699654070149321,71.78186586393231
above_w20,TONUSDT,2026-05-07 17:00:00+00:00,2026-05-08 02:00:00+09:00,2.5853,5.61728899419888,82.25783141873197
above_w20,TONUSDT,2026-05-25 16:00:00+00:00,2026-05-26 01:00:00+09:00,2.0797,5.41335090475948,40.72612977768153
base,TRUMPUSDT,2026-05-12 21:00:00+00:00,2026-05-13 06:00:00+09:00,2.569,9.45888368129527,-28.914345798918085
base,UAIUSDT,2026-05-20 16:00:00+00:00,2026-05-21 01:00:00+09:00,0.261,7.93598279641041,9.501913136873183
base,UAIUSDT,2026-05-24 14:00:00+00:00,2026-05-24 23:00:00+09:00,0.29991,9.7245088354736,25.826508693025424
above_w20,UAIUSDT,2026-05-20 16:00:00+00:00,2026-05-21 01:00:00+09:00,0.261,7.93598279641041,9.501913136873183
above_w20,UAIUSDT,2026-05-24 14:00:00+00:00,2026-05-24 23:00:00+09:00,0.29991,9.7245088354736,25.826508693025424
w20_band_0to10,UAIUSDT,2026-05-20 16:00:00+00:00,2026-05-21 01:00:00+09:00,0.261,7.93598279641041,9.501913136873183
base,UBUSDT,2026-05-05 10:00:00+00:00,2026-05-05 19:00:00+09:00,0.13216,6.426155580608794,235.2953115486097
base,UBUSDT,2026-05-08 06:00:00+00:00,2026-05-08 15:00:00+09:00,0.13074,15.017154922143048,231.69271361883497
base,UBUSDT,2026-05-11 10:00:00+00:00,2026-05-11 19:00:00+09:00,0.14401,5.726451802363998,227.74610544043514
base,UBUSDT,2026-05-12 01:00:00+00:00,2026-05-12 10:00:00+09:00,0.14887,6.1159027728277175,238.8067683974556
base,UBUSDT,2026-05-13 08:00:00+00:00,2026-05-13 17:00:00+09:00,0.19778,9.628069397483523,350.1189135060709
base,UBUSDT,2026-05-16 11:00:00+00:00,2026-05-16 20:00:00+09:00,0.19924,9.358362149404474,353.44166410632806
base,UBUSDT,2026-05-17 16:00:00+00:00,2026-05-18 01:00:00+09:00,0.15722,5.9148477499326395,257.81017080303604
base,UBUSDT,2026-05-22 23:00:00+00:00,2026-05-23 08:00:00+09:00,0.11324,5.673758865248216,126.00313338855011
base,UBUSDT,2026-05-23 17:00:00+00:00,2026-05-24 02:00:00+09:00,0.13817,5.032307107563654,175.75815030286094
base,UBUSDT,2026-05-25 03:00:00+00:00,2026-05-25 12:00:00+09:00,0.16521,5.693813575586969,192.6608917468247
base,UBUSDT,2026-05-31 17:00:00+00:00,2026-06-01 02:00:00+09:00,0.18039,5.707588631702314,219.55146941595368
base,UBUSDT,2026-05-31 18:00:00+00:00,2026-06-01 03:00:00+09:00,0.19167,6.253118243805096,239.53340064834993
above_w20,UBUSDT,2026-05-05 10:00:00+00:00,2026-05-05 19:00:00+09:00,0.13216,6.426155580608794,235.2953115486097
above_w20,UBUSDT,2026-05-08 06:00:00+00:00,2026-05-08 15:00:00+09:00,0.13074,15.017154922143048,231.69271361883497
above_w20,UBUSDT,2026-05-11 10:00:00+00:00,2026-05-11 19:00:00+09:00,0.14401,5.726451802363998,227.74610544043514
above_w20,UBUSDT,2026-05-12 01:00:00+00:00,2026-05-12 10:00:00+09:00,0.14887,6.1159027728277175,238.8067683974556
above_w20,UBUSDT,2026-05-13 08:00:00+00:00,2026-05-13 17:00:00+09:00,0.19778,9.628069397483523,350.1189135060709
above_w20,UBUSDT,2026-05-16 11:00:00+00:00,2026-05-16 20:00:00+09:00,0.19924,9.358362149404474,353.44166410632806
above_w20,UBUSDT,2026-05-17 16:00:00+00:00,2026-05-18 01:00:00+09:00,0.15722,5.9148477499326395,257.81017080303604
above_w20,UBUSDT,2026-05-22 23:00:00+00:00,2026-05-23 08:00:00+09:00,0.11324,5.673758865248216,126.00313338855011
above_w20,UBUSDT,2026-05-23 17:00:00+00:00,2026-05-24 02:00:00+09:00,0.13817,5.032307107563654,175.75815030286094
above_w20,UBUSDT,2026-05-25 03:00:00+00:00,2026-05-25 12:00:00+09:00,0.16521,5.693813575586969,192.6608917468247
above_w20,UBUSDT,2026-05-31 17:00:00+00:00,2026-06-01 02:00:00+09:00,0.18039,5.707588631702314,219.55146941595368
above_w20,UBUSDT,2026-05-31 18:00:00+00:00,2026-06-01 03:00:00+09:00,0.19167,6.253118243805096,239.53340064834993
base,USELESSUSDT,2026-05-06 09:00:00+00:00,2026-05-06 18:00:00+09:00,0.0475,5.2281789986708045,-7.677356656948485
base,USELESSUSDT,2026-05-07 12:00:00+00:00,2026-05-07 21:00:00+09:00,0.05285,6.509471987101984,2.7210884353741602
base,USELESSUSDT,2026-05-11 15:00:00+00:00,2026-05-12 00:00:00+09:00,0.05885,5.428161949122175,15.138175593054523
base,USELESSUSDT,2026-05-11 18:00:00+00:00,2026-05-12 03:00:00+09:00,0.06823,5.260721999382901,33.4898508192712
base,USELESSUSDT,2026-05-14 01:00:00+00:00,2026-05-14 10:00:00+09:00,0.06744,5.821434175427593,31.944240645634615
base,USELESSUSDT,2026-05-18 21:00:00+00:00,2026-05-19 06:00:00+09:00,0.06193,6.317596566523598,22.41428726737232
base,USELESSUSDT,2026-06-02 07:00:00+00:00,2026-06-02 16:00:00+09:00,0.08714,5.85519922254615,86.82932581499307
base,USELESSUSDT,2026-06-02 08:00:00+00:00,2026-06-02 17:00:00+09:00,0.09153,5.037870094101452,96.24154454723796
base,USELESSUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.10049,6.904255319148931,115.45190441988356
base,USELESSUSDT,2026-06-03 13:00:00+00:00,2026-06-03 22:00:00+09:00,0.10372,5.192697768762692,122.37706763290204
above_w20,USELESSUSDT,2026-05-07 12:00:00+00:00,2026-05-07 21:00:00+09:00,0.05285,6.509471987101984,2.7210884353741602
above_w20,USELESSUSDT,2026-05-11 15:00:00+00:00,2026-05-12 00:00:00+09:00,0.05885,5.428161949122175,15.138175593054523
above_w20,USELESSUSDT,2026-05-11 18:00:00+00:00,2026-05-12 03:00:00+09:00,0.06823,5.260721999382901,33.4898508192712
above_w20,USELESSUSDT,2026-05-14 01:00:00+00:00,2026-05-14 10:00:00+09:00,0.06744,5.821434175427593,31.944240645634615
above_w20,USELESSUSDT,2026-05-18 21:00:00+00:00,2026-05-19 06:00:00+09:00,0.06193,6.317596566523598,22.41428726737232
above_w20,USELESSUSDT,2026-06-02 07:00:00+00:00,2026-06-02 16:00:00+09:00,0.08714,5.85519922254615,86.82932581499307
above_w20,USELESSUSDT,2026-06-02 08:00:00+00:00,2026-06-02 17:00:00+09:00,0.09153,5.037870094101452,96.24154454723796
above_w20,USELESSUSDT,2026-06-03 04:00:00+00:00,2026-06-03 13:00:00+09:00,0.10049,6.904255319148931,115.45190441988356
above_w20,USELESSUSDT,2026-06-03 13:00:00+00:00,2026-06-03 22:00:00+09:00,0.10372,5.192697768762692,122.37706763290204
w20_band_0to10,USELESSUSDT,2026-05-07 12:00:00+00:00,2026-05-07 21:00:00+09:00,0.05285,6.509471987101984,2.7210884353741602
base,USTCUSDT,2026-05-29 09:00:00+00:00,2026-05-29 18:00:00+09:00,0.00646,7.308970099667763,16.65914221218963
above_w20,USTCUSDT,2026-05-29 09:00:00+00:00,2026-05-29 18:00:00+09:00,0.00646,7.308970099667763,16.65914221218963
base,USUSDT,2026-05-05 13:00:00+00:00,2026-05-05 22:00:00+09:00,0.005801,5.052517203911622,8.999351753553606
